"id","dishSoapNoPrice","dishSoapWithPrice","coffeeNoPrice","coffeeWithPrice","handSoapNoPrice","handSoapWithPrice","toiletPaperNoPrice","toiletPaperWithPrice","laundryNoPrice","laundryWithPrice","cleaningSprayNoPrice","cleaningSprayWithPrice","juiceNoPrice","juiceWithPrice","riceNoPrice","riceWithPrice","toothpasteNoPrice","toothpasteWithPrice","willingToPayPremium","howMuchPremium","dishSoapPriceDifference","coffeePriceDifference","handSoapPriceDifference","toiletPaperPriceDifference","laundryPriceDifference","cleaningSprayPriceDifference","juicePriceDifference","ricePriceDifference","toothpastePriceDifference"
"99wz66q0r5b3dxhnvisih99wz66e8k6b",2.63,2.09,8.51,4.64,0.77,0.77,0.81,0.66,3.25,3.25,2.32,2.32,4.62,2.23,3.85,2,3.09,0.66,1,"£1-£2",0.54,3.87,0,0.15,0,0,2.39,1.85,2.43
"qsbscxugl9kor6ffceuqsbscihaabma9",2.09,2.09,7.89,4.64,0.77,0.77,0.81,0.64,9.31,3.25,2.24,2.24,2.77,2.77,3.85,2,0.66,0.66,1,"£1-£2",0,3.25,0,0.17,6.06,0,0,1.85,0
"1ov4uh509jz91yphk1ov4dffd9h0jl8k",2.63,0.61,8.51,8.51,0.77,0.77,0.81,0.81,3.25,3.25,3.85,3.85,2.23,2.23,2.54,2.54,5.41,5.41,1,"£1-£2",2.02,0,0,0,0,0,0,0,0
"uaby35c1ba0vyrfuuouabybc6g7xt8g4",2.63,0.61,6.96,6.96,0.77,0.77,0.66,0.66,3.25,3.25,2.24,2.24,2.77,2.23,2,2,3.09,0.66,1,"50p-£1",2.02,0,0,0,0,0,0.54,0,2.43
"wxx2j2lusfv3196wxx2j4gii5odz94x9",2.09,2.09,8.51,4.64,0.77,0.77,0.64,0.64,10.09,3.25,2.24,2.24,4.62,2.23,2,2,0.66,0.66,1,"10p-50p",0,3.87,0,0,6.84,0,2.39,0,0
"hodry5i43ct8ntdpglvhodryfw7szsyx",2.09,2.09,8.51,8.51,6.3,2.71,0.81,0.81,9.31,9.31,3.1,3.1,2.77,2.77,2.54,2.54,0.66,3.09,1,"£1-£2",0,0,3.59,0,0,0,0,0,-2.43
"zmq8ndziq7p99bv9zmqzg7pi1xo3a8qd",2.63,0.61,7.89,7.89,2.71,0.77,0.66,0.66,3.25,3.25,2.24,2.24,2.77,2.77,2,2,0.66,0.66,0,"50p-£1",2.02,0,1.94,0,0,0,0,0,0
"wci4crh3pds64mk5gs4n7wci4f053577",2.63,0.61,6.96,4.64,0.77,0.77,0.81,0.81,3.25,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,0,"50p-£1",2.02,2.32,0,0,0,0,0,0,0
"1s3o078a75etb1ya1s3ohxorirvi9ym2",2.63,2.63,7.89,7.89,0.77,0.77,0.81,0.64,3.25,3.25,3.85,3.85,2.77,2.77,2,2,3.09,3.09,1,"£1-£2",0,0,0,0.17,0,0,0,0,0
"4g0jxlz11r23mc6wi6ngv4g0jx1juef0",2.63,0.61,8.51,4.64,2.71,0.77,0.66,0.64,10.09,3.25,3.85,2.24,3.23,2.23,3.85,2,3.09,0.66,1,"10p-50p",2.02,3.87,1.94,0.02,6.84,1.61,1,1.85,2.43
"kmhq61ox5hfwdts3ubkmhq6p183dr039",2.09,2.63,7.89,7.89,6.3,0.77,0.81,0.81,9.31,3.25,2.24,2.24,3.23,3.23,4.31,2,3.09,3.09,0,"I would not be willing to pay extra",-0.54,0,5.53,0,6.06,0,0,2.31,0
"m2t1sc7j8uke9704m2t1s7flyudsa8af",2.09,2.09,7.89,4.64,0.77,0.77,0.81,0.66,3.25,3.25,2.32,2.32,2.23,2.23,4.31,4.31,3.09,3.09,1,"50p-£1",0,3.25,0,0.15,0,0,0,0,0
"17pk5yba4p1lbbrgs4b17pk5yehkunrc",2.63,0.61,7.89,6.96,6.3,0.77,0.81,0.81,3.25,3.25,2.24,2.24,2.77,2.23,2,2,3.09,3.09,0,"10p-50p",2.02,0.93,5.53,0,0,0,0.54,0,0
"doeydfbv15l69x42nm63mvdoeydvr1uz",2.09,0.61,4.64,4.64,0.77,0.77,0.64,0.64,9.31,9.31,2.24,2.24,3.23,2.77,4.31,4.31,0.66,0.66,0,"10p-50p",1.48,0,0,0,0,0,0.46,0,0
"kyfj4ech31ovulf687kyfj4e6wj1j5c8",2.63,2.63,8.51,6.96,2.71,2.71,0.66,0.66,10.09,3.25,2.32,2.32,3.23,2.23,2,2,3.09,3.09,1,"£1-£2",0,1.55,0,0,6.84,0,1,0,0
"17kvtzqgax9eg917kvlbyib4e8ugf7pq",2.09,2.09,6.96,6.96,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.23,2.23,2,2,3.09,3.09,1,"50p-£1",0,0,0,0.17,0,0,0,0,0
"s6agg4uml5bs6ag7ziqiuhk7myyq6v1v",2.63,2.09,7.89,6.96,6.3,0.77,0.64,0.64,10.09,9.31,3.85,2.24,2.77,2.77,2,2,5.41,3.09,1,"50p-£1",0.54,0.93,5.53,0,0.779999999999999,1.61,0,0,2.32
"o8qafdte5dqhqq043oo8qafh0b7i3c3q",2.63,0.61,6.96,4.64,6.3,0.77,0.81,0.64,10.09,10.09,2.24,2.24,2.77,2.77,2,2,3.09,0.66,0,"10p-50p",2.02,2.32,5.53,0.17,0,0,0,0,2.43
"hdb2idqt6kg56cdr8chdb2idqttsle4d",2.63,0.61,8.51,4.64,6.3,0.77,0.66,0.64,3.25,3.25,2.32,2.32,2.77,2.77,2,2,3.09,3.09,1,"£1-£2",2.02,3.87,5.53,0.02,0,0,0,0,0
"do3symrkfggfyj5isdo3sy5blovtsl5o",2.09,2.63,8.51,8.51,0.77,0.77,0.81,0.81,9.31,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,0,"I would not be willing to pay extra",-0.54,0,0,0,6.06,0,0,1.85,0
"6imml9xaoaq0mbuahyitm7g6imml9au1",2.63,0.61,7.89,4.64,2.71,2.71,0.81,0.66,9.31,3.25,3.85,2.32,3.23,3.23,3.85,3.85,3.09,3.09,1,"£2-£5",2.02,3.25,0,0.15,6.06,1.53,0,0,0
"bamoa7ks3wgdmeau8o8a3bamoa78u97k",2.63,2.63,7.89,7.89,2.71,2.71,0.81,0.81,9.31,9.31,2.32,2.24,2.77,2.77,4.31,4.31,3.09,3.09,0,"I would not be willing to pay extra",0,0,0,0,0,0.0799999999999996,0,0,0
"y974hj90ljexixxgmznykeey974hjbm1",2.63,0.61,8.51,4.64,0.77,0.77,0.81,0.66,10.09,3.25,3.1,2.24,2.77,2.77,2.54,2,3.09,3.09,0,"10p-50p",2.02,3.87,0,0.15,6.84,0.86,0,0.54,0
"n10xlph4vjf19xg19n10x8g9z2aho8jd",2.63,2.63,8.51,8.51,6.3,6.3,0.66,0.66,9.31,9.31,2.32,2.32,4.62,3.23,3.85,2,5.41,5.41,1,"£2-£5",0,0,0,0,0,0,1.39,1.85,0
"k8knv6xmfptep01659yonk8knv6bufs5",2.63,2.09,7.89,4.64,6.3,6.3,0.66,0.66,9.31,9.31,2.24,2.24,2.77,2.77,2,2,3.09,3.09,0,"I would not be willing to pay extra",0.54,3.25,0,0,0,0,0,0,0
"kvw50ge5xogvh8plkvw50sj8dpbjiqzz",2.63,0.61,7.89,4.64,2.71,0.77,0.66,0.64,9.31,3.25,3.85,2.32,2.23,2.23,2.54,2,3.09,0.66,1,"10p-50p",2.02,3.25,1.94,0.02,6.06,1.53,0,0.54,2.43
"b57k6utwob40lb5kvoocgns7ac07xznk",2.09,2.09,7.89,7.89,6.3,2.71,0.81,0.81,9.31,9.31,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,1,"£1-£2",0,0,3.59,0,0,0,0,1.85,0
"s15qzjh4mu6j22os15q7456glz47e3nd",2.63,2.09,6.96,6.96,2.71,2.71,0.66,0.66,3.25,3.25,2.32,2.32,3.23,3.23,2.54,2.54,5.41,3.09,1,"£2-£5",0.54,0,0,0,0,0,0,0,2.32
"dtf04jakgoady37dtf0io6sszq804ndy",2.09,2.09,6.96,6.96,6.3,0.77,0.81,0.81,9.31,9.31,3.1,3.1,3.23,3.23,4.31,2.54,3.09,3.09,0,"10p-50p",0,0,5.53,0,0,0,0,1.77,0
"vixsslc7kianxsvitga0rthmblqr99aw",2.63,0.61,6.96,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,3.23,2.23,4.31,2,3.09,0.66,1,"50p-£1",2.02,2.32,0,0.17,0,0,1,2.31,2.43
"roxpvv2aptjgbdenf4roxpv8too78z5y",2.63,0.61,7.89,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,3.85,2,0.66,0.66,1,"50p-£1",2.02,3.25,0,0.17,0,0,0,1.85,0
"olpzo1q7kkaxerzs17n0nolpzo1q74re",2.09,2.09,6.96,4.64,0.77,0.77,0.81,0.66,10.09,3.25,2.24,2.24,2.77,2.77,2.54,2.54,3.09,3.09,0,"50p-£1",0,2.32,0,0.15,6.84,0,0,0,0
"6solljrbghs7d6solljci99jc8q462ue",2.63,2.09,7.89,7.89,0.77,0.77,0.81,0.81,10.09,10.09,2.24,2.24,2.77,2.77,2,2,3.09,3.09,0,"10p-50p",0.54,0,0,0,0,0,0,0,0
"eh0cb6guyq1wzy5breh0cb6p5ft8wlw8",2.63,2.63,7.89,6.96,0.77,0.77,0.64,0.64,10.09,10.09,2.32,2.32,2.77,2.77,2.54,2.54,3.09,3.09,1,"£1-£2",0,0.93,0,0,0,0,0,0,0
"rc5etsf2pvywvfkzkyrc5e2rtnndj4xq",2.63,2.09,7.89,7.89,6.3,6.3,0.66,0.66,3.25,3.25,2.32,2.32,2.77,2.77,2.54,2.54,3.09,0.66,1,"50p-£1",0.54,0,0,0,0,0,0,0,2.43
"cywhjd0gvq0b9sxkcy7yxs3qui0hvhim",2.09,0.61,8.51,6.96,6.3,0.77,0.81,0.64,10.09,3.25,2.24,2.24,3.23,2.23,4.31,2,0.66,0.66,1,"50p-£1",1.48,1.55,5.53,0.17,6.84,0,1,2.31,0
"ylwfoujuxvipxpq4nehflx3ylwfou55t",2.09,2.09,7.89,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,4.31,2,3.09,0.66,0,"50p-£1",0,3.25,0,0.17,0,0,0,2.31,2.43
"qj6flrblg3b3nqj6fhfpuoyixokhu9xe",2.09,2.09,4.64,4.64,0.77,0.77,0.66,0.66,3.25,3.25,2.24,2.24,2.77,2.23,3.85,2,3.09,0.66,1,"50p-£1",0,0,0,0,0,0,0.54,1.85,2.43
"hwt9io7othrcho812dxhwt9iox0af3rt",2.63,0.61,8.51,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,4.31,2,0.66,0.66,0,"I would not be willing to pay extra",2.02,3.87,0,0.17,0,0,0,2.31,0
"j8nvsc9tjhjtp24acvcu8j8nvsct4hzc",2.09,0.61,8.51,4.64,0.77,0.77,0.66,0.66,3.25,3.25,2.32,2.32,2.77,2.77,2.54,2.54,3.09,0.66,0,"50p-£1",1.48,3.87,0,0,0,0,0,0,2.43
"jxehf0rzgkm0w3ejxefvnkdz4ypw7m7x",2.63,0.61,8.51,4.64,2.71,0.77,0.66,0.66,10.09,3.25,2.32,2.32,2.23,2.23,2.54,2.54,3.09,0.66,0,"£1-£2",2.02,3.87,1.94,0,6.84,0,0,0,2.43
"x2rgclmuow2kauqs6nzx2rdhwjte1o6y",2.63,2.63,8.51,6.96,2.71,0.77,0.81,0.66,10.09,9.31,2.24,2.24,2.77,2.77,2,2,0.66,3.09,1,"50p-£1",0,1.55,1.94,0.15,0.779999999999999,0,0,0,-2.43
"l9s2n34gtr86i5l9s2naa3yew7cir3nj",2.63,0.61,7.89,4.64,2.71,0.77,0.66,0.64,9.31,3.25,3.1,2.32,2.77,2.23,2,2,3.09,0.66,0,"50p-£1",2.02,3.25,1.94,0.02,6.06,0.78,0.54,0,2.43
"7cffe244l387cfm5s1cg7k263vhiz92k",2.09,2.09,6.96,6.96,0.77,6.3,0.66,0.66,9.31,9.31,2.24,2.24,2.77,2.77,2.54,2.54,3.09,3.09,0,"I would not be willing to pay extra",0,0,-5.53,0,0,0,0,0,0
"qj4vxg15mpruslmneqj4vxgkobn4dogt",2.09,2.63,7.89,7.89,2.71,2.71,0.81,0.81,3.25,9.31,3.1,3.1,2.23,3.23,3.85,3.85,0.66,3.09,1,"£1-£2",-0.54,0,0,0,-6.06,0,-1,0,-2.43
"rpuo03h8q8obqsrpuorwckkjn3v07iml",2.09,2.63,8.51,6.96,6.3,0.77,0.81,0.81,3.25,3.25,2.24,2.24,2.23,2.23,2,2,3.09,0.66,1,"50p-£1",-0.54,1.55,5.53,0,0,0,0,0,2.43
"kmesqx43u0h7qiw3w6eukmesqx1xtyda",2.63,2.63,6.96,6.96,2.71,2.71,0.66,0.66,10.09,3.25,3.85,2.32,2.77,2.77,2,2,5.41,0.66,1,"£1-£2",0,0,0,0,6.84,1.53,0,0,4.75
"4r4wrz03s4fb5jw3dns14r4writx1dlv",2.09,2.09,4.64,4.64,6.3,0.77,0.81,0.81,10.09,3.25,2.24,2.24,2.23,2.23,3.85,2,3.09,3.09,0,"10p-50p",0,0,5.53,0,6.84,0,0,1.85,0
"do3angkch4y0ea41oado3a6elw3ib51x",2.63,0.61,7.89,4.64,2.71,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,1,"50p-£1",2.02,3.25,1.94,0.17,0,0,0,1.85,0
"vrmabzawh58o2suuvrm95ukbkbnu4g8m",2.63,0.61,8.51,4.64,6.3,0.77,0.66,0.64,10.09,3.25,2.32,2.32,2.77,2.23,3.85,2,3.09,3.09,1,"£1-£2",2.02,3.87,5.53,0.02,6.84,0,0.54,1.85,0
"2ngf8p28n22nszukpj92ngf09t4apbbz",2.09,0.61,7.89,7.89,0.77,0.77,0.64,0.64,9.31,3.25,2.24,2.24,3.23,2.23,2.54,2.54,3.09,3.09,0,"10p-50p",1.48,0,0,0,6.06,0,1,0,0
"dymg19t4k0kka7jxm2dymg193r7f81s6",2.63,2.63,7.89,7.89,2.71,2.71,0.81,0.66,9.31,3.25,3.1,2.24,3.23,3.23,2.54,2.54,0.66,3.09,1,"£1-£2",0,0,0,0.15,6.06,0.86,0,0,-2.43
"4nk5vfi0huzlyxn1g4nkrrzawwhpfahn",2.63,0.61,8.51,4.64,2.71,0.77,0.66,0.66,3.25,3.25,2.32,2.32,3.23,2.23,2,2,5.41,0.66,0,"50p-£1",2.02,3.87,1.94,0,0,0,1,0,4.75
"8rqqj7vtjmtpyadsld4vo8rqq2mjc7sy",2.09,2.09,7.89,4.64,6.3,2.71,0.81,0.81,9.31,9.31,2.24,2.32,3.23,3.23,4.31,2.54,3.09,3.09,1,"£1-£2",0,3.25,3.59,0,0,-0.0799999999999996,0,1.77,0
"1wd632bal7yoiomg41wd69mfp76xeh6j",2.63,0.61,4.64,4.64,6.3,0.77,0.81,0.64,9.31,3.25,2.24,2.24,2.77,2.77,4.31,2.54,3.09,0.66,0,"£1-£2",2.02,0,5.53,0.17,6.06,0,0,1.77,2.43
"6qtef2rwxt9lnj6qtef1tg9uxzzpr0fs",2.09,2.09,4.64,4.64,6.3,0.77,0.81,0.66,10.09,3.25,3.85,2.24,2.77,2.23,3.85,2,3.09,3.09,0,"10p-50p",0,0,5.53,0.15,6.84,1.61,0.54,1.85,0
"58e3ikdpab60f5kw58e3i6k4voxw5iul",2.09,2.09,7.89,4.64,2.71,2.71,0.66,0.66,9.31,3.25,3.85,2.24,3.23,2.23,3.85,2,3.09,3.09,0,"50p-£1",0,3.25,0,0,6.06,1.61,1,1.85,0
"pinslc7eovyya9qpinslq1mnohrviszw",2.63,0.61,6.96,4.64,2.71,0.77,0.66,0.66,9.31,3.25,3.85,2.32,2.77,2.77,2.54,2.54,3.09,3.09,0,"10p-50p",2.02,2.32,1.94,0,6.06,1.53,0,0,0
"fgp1971k45i543jxkfgp1971ksxg0gtt",2.63,2.63,7.89,7.89,2.71,2.71,0.66,0.66,10.09,10.09,2.32,2.32,2.77,2.77,2,2,3.09,3.09,1,"£1-£2",0,0,0,0,0,0,0,0,0
"rdsoo894fc68hikgx4lxopwwxurdsoo8",2.63,0.61,8.51,6.96,0.77,0.77,0.66,0.66,10.09,3.25,3.85,2.24,2.77,2.23,3.85,2,3.09,0.66,1,"50p-£1",2.02,1.55,0,0,6.84,1.61,0.54,1.85,2.43
"vfesql009uhvmbqvfesqlon1wlejgfof",2.09,2.09,4.64,4.64,0.77,0.77,0.66,0.64,9.31,3.25,3.1,3.1,2.77,2.77,3.85,2,3.09,3.09,1,"50p-£1",0,0,0,0.02,6.06,0,0,1.85,0
"tyigdxasyrkx0he6j95b9rtyigdxa1l6",2.63,2.09,7.89,4.64,6.3,0.77,0.66,0.66,10.09,10.09,2.24,2.24,2.77,2.77,2,2,3.09,0.66,1,"50p-£1",0.54,3.25,5.53,0,0,0,0,0,2.43
"8u7uz8quyhboppac8u7uz74fp2elrfui",2.63,2.63,8.51,6.96,0.77,0.77,0.64,0.66,10.09,3.25,2.32,2.32,2.77,2.77,3.85,2,3.09,3.09,1,"50p-£1",0,1.55,0,-0.02,6.84,0,0,1.85,0
"cagxx7vbf8s97q9hacagad2nqdkzx0pv",2.63,2.63,8.51,8.51,6.3,6.3,0.81,0.66,10.09,10.09,3.85,2.32,3.23,3.23,3.85,3.85,5.41,0.66,1,"£1-£2",0,0,0,0.15,0,1.53,0,0,4.75
"eewi84qj1g5az8jeewixj5zz6bxw98xg",2.09,0.61,8.51,4.64,0.77,0.77,0.81,0.81,3.25,3.25,3.1,2.24,2.77,2.77,3.85,2,3.09,0.66,0,"I would not be willing to pay extra",1.48,3.87,0,0,0,0.86,0,1.85,2.43
"zmdnzzcckd5yzbqgzmdn6frx84i34cu0",2.63,0.61,8.51,4.64,2.71,2.71,0.81,0.64,9.31,3.25,2.24,2.32,3.23,2.23,2.54,2.54,3.09,0.66,1,"10p-50p",2.02,3.87,0,0.17,6.06,-0.0799999999999996,1,0,2.43
"ir5gcr6c329vfsx45e4ns6ir5gcrgt4v",2.63,2.09,8.51,6.96,6.3,0.77,0.81,0.66,3.25,3.25,2.32,2.24,2.77,2.77,4.31,2,0.66,0.66,1,"50p-£1",0.54,1.55,5.53,0.15,0,0.0799999999999996,0,2.31,0
"5zwaid93pu1q5zwanikubg4yvil2tbxx",2.09,2.09,8.51,4.64,2.71,0.77,0.81,0.66,10.09,10.09,2.32,2.32,3.23,2.23,2.54,2.54,3.09,3.09,1,"£1-£2",0,3.87,1.94,0.15,0,0,1,0,0
"4hkldr678w0365o6k5i8r9c5p4hkldr0",2.63,2.63,8.51,8.51,6.3,2.71,0.66,0.66,9.31,9.31,3.85,3.85,2.77,2.77,2,3.85,3.09,5.41,1,"£1-£2",0,0,3.59,0,0,0,0,-1.85,-2.32
"ne0bzwsc4a52crkcne0bzwq0g03brs1p",2.09,0.61,8.51,6.96,0.77,0.77,0.66,0.66,9.31,3.25,2.32,2.32,3.23,3.23,2.54,2.54,3.09,0.66,1,"50p-£1",1.48,1.55,0,0,6.06,0,0,0,2.43
"os2cd3jusyrp6z65lhqkz2os2cd3ja5f",2.09,0.61,8.51,4.64,0.77,0.77,0.64,0.64,3.25,3.25,2.24,2.24,2.77,2.23,2,2,3.09,0.66,1,"50p-£1",1.48,3.87,0,0,0,0,0.54,0,2.43
"rt3sbt5kd50j07118x1art3sbt5fh31d",2.63,0.61,7.89,6.96,0.77,0.77,0.66,0.66,9.31,3.25,3.85,2.24,2.23,2.23,2.54,2,3.09,3.09,0,"10p-50p",2.02,0.93,0,0,6.06,1.61,0,0.54,0
"06f4ftqyg4g637u4hsl906f4ft724wb0",2.63,2.09,8.51,4.64,2.71,2.71,0.66,0.66,10.09,3.25,3.85,2.32,3.23,2.77,2,2,3.09,3.09,0,"10p-50p",0.54,3.87,0,0,6.84,1.53,0.46,0,0
"5j5d1i0fyega5j5x5gfbixxgpz7l15x5",2.63,0.61,8.51,6.96,2.71,2.71,0.64,0.64,9.31,3.25,2.32,2.32,2.77,2.77,3.85,3.85,3.09,3.09,1,"£2-£5",2.02,1.55,0,0,6.06,0,0,0,0
"vooj6shgtsmcs63sa4jtcyvoojla3hy2",2.09,2.09,8.51,4.64,6.3,0.77,0.81,0.81,9.31,9.31,2.24,2.24,3.23,2.23,2.54,2.54,3.09,3.09,0,"50p-£1",0,3.87,5.53,0,0,0,1,0,0
"ppfj89hml4v3oppfj8nzu5603x4hjfh8",2.63,2.09,6.96,6.96,6.3,2.71,0.66,0.66,10.09,3.25,3.85,2.32,2.77,2.77,4.31,2.54,3.09,3.09,1,"50p-£1",0.54,0,3.59,0,6.84,1.53,0,1.77,0
"ujyclhamupez5rnjmtufuic05ujyclhy",2.63,2.63,7.89,7.89,2.71,2.71,0.81,0.81,3.25,10.09,2.24,2.24,3.23,4.62,2.54,2.54,5.41,5.41,1,"10p-50p",0,0,0,0,-6.84,0,-1.39,0,0
"hr9v8eax5l9mg8eyzxhr93kysoxktsj5",2.63,2.63,6.96,4.64,2.71,0.77,0.81,0.81,9.31,3.25,3.85,2.32,2.77,2.77,3.85,2,3.09,3.09,1,"£1-£2",0,2.32,1.94,0,6.06,1.53,0,1.85,0
"wfctycnm82x0qebzqiwfctyclc900rfi",2.63,2.09,7.89,6.96,6.3,0.77,0.64,0.64,10.09,3.25,3.85,3.85,2.77,2.77,3.85,3.85,3.09,3.09,1,"50p-£1",0.54,0.93,5.53,0,6.84,0,0,0,0
"yoanxa7taxqzirs5oyoanxa2bv4lx8xv",0.61,0.61,8.51,8.51,0.77,0.77,0.66,0.66,3.25,3.25,2.24,2.24,2.77,2.77,4.31,2,0.66,0.66,0,"50p-£1",0,0,0,0,0,0,0,2.31,0
"qj26j30iwvg84g3gs3bqj26ju3n1bonc",2.63,0.61,7.89,6.96,0.77,0.77,0.81,0.81,10.09,3.25,2.32,2.32,3.23,3.23,2,2,3.09,3.09,1,"£2-£5",2.02,0.93,0,0,6.84,0,0,0,0
"7id9g78lpay7x15kog7id9g5gppr4xk0",2.63,2.09,8.51,4.64,6.3,0.77,0.66,0.66,10.09,3.25,2.32,2.32,4.62,2.23,2.54,2,3.09,3.09,0,"10p-50p",0.54,3.87,5.53,0,6.84,0,2.39,0.54,0
"u6q0gl69ttikkc3ol3u6q0ytfttluahu",2.63,0.61,4.64,4.64,6.3,0.77,0.81,0.64,10.09,3.25,3.1,2.24,2.77,2.23,3.85,2,3.09,0.66,0,"I would not be willing to pay extra",2.02,0,5.53,0.17,6.84,0.86,0.54,1.85,2.43
"gsnr2dx0usxit7gcbdobgsnr2susjqzh",2.63,0.61,8.51,4.64,2.71,0.77,0.66,0.66,9.31,3.25,2.32,2.24,3.23,2.23,2.54,2.54,5.41,0.66,0,"10p-50p",2.02,3.87,1.94,0,6.06,0.0799999999999996,1,0,4.75
"jgrvsiib08me3sfqc9szdjgrvz4osgpy",2.63,2.63,6.96,4.64,6.3,6.3,0.64,0.66,10.09,10.09,2.24,2.32,2.77,2.23,2,2,3.09,0.66,1,"£5.00",0,2.32,0,-0.02,0,-0.0799999999999996,0.54,0,2.43
"ffmnn1hzqketq7tasihxffmnn15koq0l",2.63,2.63,6.96,6.96,6.3,0.77,0.66,0.66,10.09,3.25,2.32,2.32,3.23,3.23,3.85,2,3.09,3.09,1,"£1-£2",0,0,5.53,0,6.84,0,0,1.85,0
"98rm72kilib3yhhca09ys98rlna8mml2",2.09,0.61,6.96,6.96,6.3,0.77,0.81,0.81,3.25,3.25,3.85,2.24,3.23,2.23,3.85,2,3.09,3.09,0,"10p-50p",1.48,0,5.53,0,0,1.61,1,1.85,0
"gkgcrsoe0teru9bxxlgkgcrcgvwo4qma",2.09,2.09,8.51,4.64,0.77,0.77,0.81,0.64,9.31,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,1,"£1-£2",0,3.87,0,0.17,6.06,0,0,1.85,0
"gunsp7io6zoz9hdg0mgunsatz9dqwbve",2.63,0.61,8.51,8.51,0.77,0.77,0.81,0.66,10.09,10.09,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,1,"50p-£1",2.02,0,0,0.15,0,0,0,1.85,0
"js8rcebu5v70no7vzjs85qbe95bd6hke",2.09,2.09,8.51,4.64,2.71,0.77,0.66,0.66,10.09,3.25,3.1,2.24,3.23,2.23,3.85,2,3.09,3.09,0,"50p-£1",0,3.87,1.94,0,6.84,0.86,1,1.85,0
"bo03f44tu18wczc39d1gsbo03f1klndl",2.63,0.61,8.51,8.51,0.77,0.77,0.66,0.66,10.09,3.25,2.32,2.32,2.77,2.77,3.85,3.85,3.09,3.09,1,"£1-£2",2.02,0,0,0,6.84,0,0,0,0
"nhvxcu44w77z7gox5z1nhvxjuq27ifem",2.09,2.09,7.89,4.64,2.71,0.77,0.81,0.66,3.25,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,1,"£1-£2",0,3.25,1.94,0.15,0,0,0,0,0
"4zkjgqnq60r4i4zkjd9a5z8ee7jyjhez",2.63,2.63,8.51,4.64,0.77,0.77,0.81,0.81,10.09,3.25,2.24,2.24,4.62,2.23,3.85,2,3.09,3.09,1,"50p-£1",0,3.87,0,0,6.84,0,2.39,1.85,0
"r9x4gmhdzmq32rrhk2star9x4gkg3eic",2.63,2.09,7.89,4.64,6.3,0.77,0.81,0.66,3.25,3.25,2.32,2.24,2.77,2.23,3.85,2,3.09,3.09,0,"50p-£1",0.54,3.25,5.53,0.15,0,0.0799999999999996,0.54,1.85,0
"hnsmj5kohxm7q8pvekxlzhnsmjlnkcs3",2.63,2.63,8.51,6.96,0.77,0.77,0.81,0.64,10.09,3.25,2.32,2.32,3.23,2.23,2,2,3.09,3.09,1,"£1-£2",0,1.55,0,0.17,6.84,0,1,0,0
"fwt3nnelxmevesfwt3c3xaurfhii9meq",2.63,2.63,8.51,6.96,2.71,6.3,0.81,0.81,10.09,10.09,2.32,3.85,3.23,4.62,4.31,4.31,5.41,5.41,1,"£1-£2",0,1.55,-3.59,0,0,-1.53,-1.39,0,0
"y04fvkiyjokuihw2ay04f9f1i27dbini",2.63,2.09,4.64,4.64,0.77,0.77,0.81,0.81,10.09,3.25,2.32,2.32,2.77,3.23,2.54,2.54,3.09,3.09,0,"£1-£2",0.54,0,0,0,6.84,0,-0.46,0,0
"3nlzjg5bk7ph89kbl3nlw8jp6rgztsty",2.63,2.63,4.64,4.64,6.3,6.3,0.81,0.81,9.31,9.31,2.24,2.24,2.77,4.62,2.54,2.54,3.09,3.09,1,"£1-£2",0,0,0,0,0,0,-1.85,0,0
"0r1oajsl419sb5s9cic0r1oajoqpppi2",2.63,0.61,7.89,7.89,2.71,2.71,0.66,0.66,10.09,3.25,2.32,2.32,2.77,2.77,3.85,2,3.09,3.09,1,"£1-£2",2.02,0,0,0,6.84,0,0,1.85,0
"d5nokzreyurkpn4d5nohjsaqoqnal3p3",2.63,0.61,8.51,4.64,2.71,0.77,0.66,0.66,10.09,3.25,3.1,3.1,2.77,2.77,2,2,5.41,0.66,1,"£1-£2",2.02,3.87,1.94,0,6.84,0,0,0,4.75
"gs3o5zfzaz4uifs3wtztgs3oeqmt5oe7",2.63,2.63,7.89,6.96,2.71,2.71,0.66,0.66,3.25,3.25,2.32,2.32,2.23,2.23,2,2,5.41,0.66,1,"£1-£2",0,0.93,0,0,0,0,0,0,4.75
"hkjmrhvfd6yhlq1hkjmrb2yr5cvvyrso",2.63,2.63,7.89,4.64,0.77,0.77,0.66,0.66,10.09,10.09,2.24,3.1,3.23,3.23,3.85,2,3.09,3.09,1,"£5.00",0,3.25,0,0,0,-0.86,0,1.85,0
